id,articleType,subCategory,masterCategory,baseColour,gender,usage,productDisplayName
25287,Handbags,Bags,Accessories,Red,Women,Casual,Lino Perros Women Leatherette Red Sling Bag
25288,Handbags,Bags,Accessories,Turquoise Blue,Women,Casual,Lino Perros Women Leatherette Turquoise Blue Sling Bag
25289,Handbags,Bags,Accessories,Black,Women,Casual,Lino Perros Women Leatherette Black Sling Bag
25290,Handbags,Bags,Accessories,Brown,Women,Casual,Lino Perros Women Leatherette Brown Sling Bag
25291,Handbags,Bags,Accessories,Black,Women,Casual,Lino Perros Women Sporty Black Handbag
25292,Handbags,Bags,Accessories,Olive,Women,Casual,Lino Perros Women Small Olive Handbag
25293,Handbags,Bags,Accessories,Brown,Women,Casual,Lino Perros Women Small Brown Handbag
25294,Handbags,Bags,Accessories,Navy Blue,Women,Casual,Lino Perros Women Sporty Navy Blue Handbag
25295,Handbags,Bags,Accessories,Purple,Women,Casual,Lino Perros Women Sporty Purple Handbag
25296,Handbags,Bags,Accessories,Olive,Women,Casual,Lino Perros Women Sporty Olive Handbag
25297,Handbags,Bags,Accessories,Brown,Women,Casual,Lino Perros Women Sporty Light Brown Handbag
25298,Handbags,Bags,Accessories,Black,Women,Casual,Lino Perros Women Sporty Black Handbag
25299,Handbags,Bags,Accessories,Brown,Women,Casual,Lino Perros Women Sporty Brown Pouch
25300,Wallets,Wallets,Accessories,Tan,Women,Casual,Lino Perros Women Leather Tan Wallet
25301,Wallets,Wallets,Accessories,Brown,Women,Casual,Lino Perros Women Leather Brown Wallet
25302,Wallets,Wallets,Accessories,Red,Women,Casual,Lino Perros Women Leather Red Wallet
25303,Wallets,Wallets,Accessories,Black,Women,Casual,Lino Perros Women Leather Black Wallet
25304,Wallets,Wallets,Accessories,Brown,Women,Casual,Lino Perros Women Classic Brown Wallet
25305,Wallets,Wallets,Accessories,Brown,Women,Casual,Lino Perros Women Leather Brown Wallet
25306,Wallets,Wallets,Accessories,Brown,Women,Casual,Lino Perros Women Classic Brown Wallet
25307,Wallets,Wallets,Accessories,Brown,Women,Casual,Lino Perros Women Leatherette Brown Wallet
25308,Watches,Watches,Accessories,Blue,Women,Casual,CASIO Enticer Women Blue Dial Watch (A533) LTP-2069D-2AVDF
25309,Watches,Watches,Accessories,Pink,Women,Casual,CASIO Women Pink Dial Analogue Watch A534
25310,Watches,Watches,Accessories,Black,Men,Casual,CASIO Men Black Dial Analogue Watch A555
25311,Watches,Watches,Accessories,White,Men,Casual,CASIO Men White Dial Analogue Watch A556
25312,Watches,Watches,Accessories,Black,Men,Casual,Casio Outdoor Men Black Analogue-Digital Watches (AD164) SGW-400H-1BVDR
25313,Watches,Watches,Accessories,Black,Men,Casual,Casio Youth Series Men Digital Watch AE-1100W-1AVDF(D085)
25314,Watches,Watches,Accessories,Black,Men,Casual,Casio Youth Series Men Digital Watch AE-1100W-1BVDF(D086)
25315,Watches,Watches,Accessories,Silver,Men,Casual,Casio Youth Series Men Digital Watch W-734D-1AVDF(D091)
25316,Watches,Watches,Accessories,Black,Men,Casual,Casio Edifice Men Multi-Dial Watch EF-326D-1AVDF(ED335)
25317,Watches,Watches,Accessories,Brown,Men,Casual,Casio Edifice Men Multi-Dial Watch EF-326D-5AVDF(ED336)
25318,Watches,Watches,Accessories,White,Men,Casual,Casio Edifice Men Multi-Dial Watch EF-326D-7AVDF(ED337)
25319,Watches,Watches,Accessories,Black,Men,Casual,Casio Edifice Men Multi-Dial Watch EF-328D-1A5VDF(ED374)
25320,Watches,Watches,Accessories,White,Men,Casual,Casio Edifice Men Multi-Dial Watch EF-328D-7AVDF(ED376)
25321,Watches,Watches,Accessories,Black,Men,Casual,Casio Edifice Men Chronograph Watch EF-550D-1AVDF(ED390)
25322,Watches,Watches,Accessories,Grey,Men,Casual,Casio Edifice Men Chronograph Watch EF-550D-7AVDF(ED391)
25323,Watches,Watches,Accessories,Black,Men,Casual,Casio Edifice Men Analog Watch EF-130D-1A2VDF(ED417)
25324,Watches,Watches,Accessories,Black,Men,Casual,Casio Edifice Men Silver Analogue Watches (ED418) EF-130D-1A4VDF
25325,Watches,Watches,Accessories,Black,Men,Casual,Casio Edifice Men Multi-Dial Watch EF-334D-1AVDF(ED420)
25326,Watches,Watches,Accessories,Black,Men,Casual,CASIO Edifice Men Black Dial Watch ED423
25327,Watches,Watches,Accessories,White,Men,Casual,CASIO Edifice Men White Dial Watch ED424
25328,Watches,Watches,Accessories,Black,Men,Casual,CASIO Edifice Men Black Dial Chronograph Watch EX030
25329,Watches,Watches,Accessories,Black,Men,Casual,CASIO Edifice Men Brown Dial Chronograph Watch EX028
25330,Watches,Watches,Accessories,Brown,Men,Casual,CASIO Edifice Men Brown Dial Chronograph Watch EX030
25331,Watches,Watches,Accessories,Black,Men,Casual,CASIO G-Shock Men White Analogue-Digital Watch GA-200-1ADR G361
25332,Watches,Watches,Accessories,Black,Men,Casual,CASIO G-Shock Men Black Analogue & Digital Watch GA-201-1ADR G362
25333,Watches,Watches,Accessories,Black,Women,Casual,CASIO Sheen Women Analogue Watche SH110
25334,Watches,Watches,Accessories,Silver,Women,Casual,Casio Sheen Women Silver Analogue Watches (SH111) SHN-4015D-7ADR
25335,Watches,Watches,Accessories,Black,Women,Casual,Casio Sheen Women Silver Analogue Watches (SH167) SHN-3017D-1ADR
25336,Watches,Watches,Accessories,Pink,Women,Casual,CASIO SHEEN Women Pink Dial Watch SH169 SHN-3017D-4A2DR
25337,Watches,Watches,Accessories,Silver,Women,Casual,CASIO Sheen Women Silver-Toned Dial Analogue Watch (SH170) SHN-3017D-7ADR
25338,Watches,Watches,Accessories,Red,Women,Casual,CASIO Sheen Women Red Dial Chronograph Watch SX029 SHE-5017L-4ADF
25340,Trunk,Innerwear,Apparel,Beige,Men,Casual,Levis Men Beige Boxer Trunks
25342,Briefs,Innerwear,Apparel,White,Men,Casual,Levi's Men White Brief
25344,Briefs,Innerwear,Apparel,Burgundy,Men,Casual,Levis Men Pack of 2 Briefs
25345,Briefs,Innerwear,Apparel,Red,Men,Casual,Levis Men Pack of Two Blue and Red Briefs
25346,Briefs,Innerwear,Apparel,Black,Men,Casual,Levis Men Black  Brief
25347,Briefs,Innerwear,Apparel,White,Men,Casual,Levi's Men White Brief
25348,Briefs,Innerwear,Apparel,Green,Men,Casual,Levis Men Green Brief
25349,Briefs,Innerwear,Apparel,Red,Men,Casual,Levis Men Red Brief
25350,Briefs,Innerwear,Apparel,Navy Blue,Men,Casual,Levis Men Navy Blue Brief
25351,Briefs,Innerwear,Apparel,Blue,Men,Casual,Levis Men Blue Brief
25353,Briefs,Innerwear,Apparel,Blue,Men,Casual,Levis Men Pack of 2 Briefs
25354,Briefs,Innerwear,Apparel,Red,Men,Casual,Levis Men Pack of 2 Briefs
25355,Briefs,Innerwear,Apparel,Black,Men,Casual,Levis Men Black and Blue Brief
25356,Briefs,Innerwear,Apparel,Black,Men,Casual,Levis Men Black & Green Brief
25357,Briefs,Innerwear,Apparel,Black,Men,Casual,Levis Men Black & Grey Brief
25358,Briefs,Innerwear,Apparel,Black,Men,Casual,Levis Men Black & Red Brief
25359,Briefs,Innerwear,Apparel,Black,Men,Casual,Levis Men Black & White Brief
25360,Trunk,Innerwear,Apparel,Black,Men,Casual,Levis Men Black & Blue Trunks
25361,Trunk,Innerwear,Apparel,Black,Men,Casual,Levis Men Black & Green Trunks
25362,Trunk,Innerwear,Apparel,Black,Men,Casual,Levis Men Black & Grey Trunks
25364,Trunk,Innerwear,Apparel,Black,Men,Casual,Levis Men Black & White Trunks
25365,Innerwear Vests,Innerwear,Apparel,Black,Men,Casual,Levis Men Black Innerwear T-shirt
25366,Innerwear Vests,Innerwear,Apparel,Green,Men,Casual,Levis Men Green Innerwear T-shirt
25367,Innerwear Vests,Innerwear,Apparel,Maroon,Men,Casual,Levis Men Maroon Innerwear T-shirt
25368,Innerwear Vests,Innerwear,Apparel,Navy Blue,Men,Casual,Levis Men Navy Blue Innerwear T-Shirt
25369,Innerwear Vests,Innerwear,Apparel,Green,Men,Casual,Levis Men Green Innerwear Vest
25370,Innerwear Vests,Innerwear,Apparel,Black,Men,Casual,Levis Men Black Innerwear Vest
25371,Innerwear Vests,Innerwear,Apparel,Maroon,Men,Casual,Levis Men Maroon Innerwear Vest
25372,Innerwear Vests,Innerwear,Apparel,Navy Blue,Men,Casual,Levis Men Navy Blue Innerwear Vest
25373,Innerwear Vests,Innerwear,Apparel,White,Men,Casual,Levis Men White Innerwear Vest
25376,Innerwear Vests,Innerwear,Apparel,Grey,Men,Casual,Levis Men Grey Innerwear T-Shirt
25378,Innerwear Vests,Innerwear,Apparel,Beige,Men,Casual,Levis Men Beige Innerwear T-shirt
25379,Innerwear Vests,Innerwear,Apparel,Black,Men,Casual,Levis Men Black & White Innerwear Vest
25380,Innerwear Vests,Innerwear,Apparel,Grey,Men,Casual,Levis Men Black & Grey Innerwear Vest
25381,Innerwear Vests,Innerwear,Apparel,Navy Blue,Men,Casual,Levis Men Navy Blue Innerwear Vest
25382,Innerwear Vests,Innerwear,Apparel,White,Men,Casual,Levis Men White Innerwear Vest
25383,Innerwear Vests,Innerwear,Apparel,White,Men,Casual,Levis Men White Innerwear Vest
25384,Briefs,Innerwear,Apparel,Blue,Men,Casual,Levis Men Blue Brief
25385,Briefs,Innerwear,Apparel,Navy Blue,Men,Casual,Levis Men Navy Blue Briefs
25386,Briefs,Innerwear,Apparel,Beige,Men,Casual,Levis Men Beige Brief
25388,Briefs,Innerwear,Apparel,White,Men,Casual,Levis Men Pack of 3 Briefs
25389,Briefs,Innerwear,Apparel,Red,Men,Casual,Levis Men Pack of 3 Briefs
25391,Innerwear Vests,Innerwear,Apparel,Maroon,Men,Casual,Levis Men Maroon Innerwear T-shirt
25392,Innerwear Vests,Innerwear,Apparel,Navy Blue,Men,Casual,Levis Men Navy Blue Innerwear T-shirt
25393,Innerwear Vests,Innerwear,Apparel,White,Men,Casual,Levis Men White Innerwear T-shirt
25394,Innerwear Vests,Innerwear,Apparel,White,Men,Casual,Levis Men White Innerwear T-shirt
25395,Innerwear Vests,Innerwear,Apparel,White,Men,Casual,Levis Men White Innerwear T-shirt
25396,Innerwear Vests,Innerwear,Apparel,White,Men,Casual,Levis Men White Innerwear Vest 403
25398,Handbags,Bags,Accessories,Brown,Women,Casual,Lino Perros Women Leatherite Brown Handbag
25399,Handbags,Bags,Accessories,Black,Women,Casual,Lino Perros Women Leatherette Black Handbag
25400,Mufflers,Mufflers,Accessories,Red,Men,Casual,Nike Men Red Football Club Muffler
25401,Mufflers,Mufflers,Accessories,Red,Men,Casual,Nike Men Red & Blue FCB Muffler
25402,Mufflers,Mufflers,Accessories,Red,Men,Casual,Nike Men Striped Manchester United Red Scarf
25403,Casual Shoes,Shoes,Footwear,Brown,Unisex,Casual,Converse Unisex Brown Big Checks  Casual Shoes
25404,Casual Shoes,Shoes,Footwear,Red,Women,Casual,Converse Women Red Big Checks Shoes
25405,Tshirts,Topwear,Apparel,Black,Men,Sports,Nike Men Black T-shirt
25406,Tshirts,Topwear,Apparel,White,Men,Sports,Nike Men White T-shirt
25410,Sports Shoes,Shoes,Footwear,Black,Men,Sports,Nike Men 2.04 Black Sports Shoes
25411,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men 2.04 White Sports Shoes
25412,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men White Sports Shoes
25413,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men Transform III White Sports Shoes
25414,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men 2.04 SL White Sports Shoes
25415,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men Air Impetus White Sports Shoes
25416,Sports Shoes,Shoes,Footwear,Black,Men,Sports,Nike Men Court Majestic Black Sports Shoes
25417,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men Downshifter White Sports Shoes
25418,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men Ballista White Sports Shoes
25419,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men Ballista II White Sports Shoes
25420,Casual Shoes,Shoes,Footwear,Black,Men,Casual,Nike Men Lite Force Black & White Shoes
25421,Sports Shoes,Shoes,Footwear,Black,Men,Sports,Nike Men Revolution MSL Black Sports Shoes
25422,Sports Shoes,Shoes,Footwear,Green,Men,Sports,Nike Men Air Profusion Green Sports Shoes
25423,Sports Shoes,Shoes,Footwear,Black,Men,Sports,Nike Men Air Profusion Black Sports Shoes
25424,Casual Shoes,Shoes,Footwear,Black,Men,Casual,Puma Men Mid Evo Leather Black Casual Shoes
25425,Handbags,Bags,Accessories,Blue,Women,Casual,Puma Women Shopper Sea Blue Handbag
25426,Belts,Belts,Accessories,Black,Men,Casual,Puma Men Carve Black Belt
25427,Messenger Bag,Bags,Accessories,Olive,Unisex,Casual,Lee Unisex Casual Olive Bag
25429,Belts,Belts,Accessories,Green,Men,Casual,Lee Men Canvas Green Belt
25430,Belts,Belts,Accessories,Beige,Men,Casual,Lee Men Canvas Beige Belt
25431,Socks,Socks,Accessories,White,Men,Casual,Lee Men Tripack Socks
25432,Socks,Socks,Accessories,White,Men,Casual,Lee Men Tripack Socks
25433,Socks,Socks,Accessories,Black,Men,Casual,Lee Men Tripack Socks
25434,Socks,Socks,Accessories,White,Men,Casual,Lee Men Casual Tripack Socks
25435,Socks,Socks,Accessories,Black,Men,Casual,Lee Men Tripack Socks
25436,Socks,Socks,Accessories,Brown,Men,Casual,Lee Men Tripack Socks
25437,Wallets,Wallets,Accessories,Black,Men,Casual,Lee Men Fashion Black Wallet
25438,Wallets,Wallets,Accessories,Black,Men,Casual,Lee Men Fashion Black Wallet
25439,Wallets,Wallets,Accessories,Brown,Men,Casual,Lee Men Fashion Brown Wallet
25440,Casual Shoes,Shoes,Footwear,Green,Men,Casual,Nike Men Elite Green Shoes
25441,Casual Shoes,Shoes,Footwear,Blue,Men,Casual,Nike Men Elite Blue Shoes
25442,Sports Shoes,Shoes,Footwear,Black,Men,Sports,Nike Men Dunk Low Black Sports Shoes
25443,Casual Shoes,Shoes,Footwear,Maroon,Men,Casual,Nike Men Dunk Low Maroon Casual Shoes
25444,Casual Shoes,Shoes,Footwear,Black,Men,Casual,Nike Men Sweet Classic High Black Shoes
25445,Sports Shoes,Shoes,Footwear,White,Men,Casual,Nike Men Sweet Classic High White Shoes
25446,Casual Shoes,Shoes,Footwear,Brown,Men,Casual,Nike Men Air Rally Brown Casual Shoes
25447,Casual Shoes,Shoes,Footwear,Navy Blue,Men,Casual,Nike Men Casual Navy Blue Shoes
25448,Sports Sandals,Sandal,Footwear,Black,Men,Casual,Nike Men Black Air Deschutz Sandals
25449,Flip Flops,Flip Flops,Footwear,Green,Women,Casual,Nike Women Snapper Thong Flip Flop
25450,Flip Flops,Flip Flops,Footwear,Red,Women,Casual,Nike Women Snapper Thong Red Flip Flops
25451,Casual Shoes,Shoes,Footwear,White,Men,Casual,Nike Men Prowl White Casual Shoes
25452,Casual Shoes,Shoes,Footwear,White,Men,Casual,Nike Men Prowl White Casual Shoes
25453,Casual Shoes,Shoes,Footwear,White,Men,Casual,Nike Men Air Endurance White Casual Shoes
25454,Flip Flops,Flip Flops,Footwear,Black,Men,Casual,Nike Men Benassi Solarsoft Slide Black Flip Flops
25456,Casual Shoes,Shoes,Footwear,Black,Men,Casual,Nike Men Killshot 2 Black Casual Shoes
25457,Sports Shoes,Shoes,Footwear,Black,Men,Sports,Nike Men Zoom Vomero +6 Black Sports Shoes
25458,Sports Shoes,Shoes,Footwear,Grey,Men,Sports,Nike Men Air Alvord 9 Grey Sports Shoes
25459,Sports Shoes,Shoes,Footwear,Silver,Women,Sports,Nike Women Dart 9 MSL Silver Sports Shoes
25460,Sports Shoes,Shoes,Footwear,White,Women,Sports,Nike Women Dart 9 MSL White Sports Shoes
25461,Sports Shoes,Shoes,Footwear,Grey,Men,Sports,Nike Men Dart 9 MSL Grey Sports Shoes
25462,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men Dart 9 MSL White Sports Shoes
25464,Sports Shoes,Shoes,Footwear,Black,Women,Sports,Nike Women Downshifter Black Sports Shoes
25465,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men Downshifter 4 MSL White Sports Shoes
25466,Sports Shoes,Shoes,Footwear,Black,Men,Sports,Nike Men Downshifter Black Sports Shoes
25468,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men White Ballista Sports Shoes
25469,Sports Shoes,Shoes,Footwear,Silver,Women,Sports,Nike Women Ballista II Silver Sports Shoes
25470,Sports Shoes,Shoes,Footwear,Black,Men,Sports,Nike Men T-Lite Black Sports Shoes
25471,Casual Shoes,Shoes,Footwear,Olive,Men,Casual,Nike Men Olive Green Liteforce Shoes
25472,Casual Shoes,Shoes,Footwear,Navy Blue,Men,Casual,Nike Men Liteforce Navy Blue Casual Shoes
25473,Casual Shoes,Shoes,Footwear,Red,Men,Casual,Nike Men Red Shoes
25474,Casual Shoes,Shoes,Footwear,Black,Men,Casual,Nike Men Black Liteforce Mid Casual Shoes
25475,Casual Shoes,Shoes,Footwear,Green,Men,Casual,Nike Men Green Liteforce Casual Shoes
25476,Casual Shoes,Shoes,Footwear,Red,Men,Casual,Nike Men Lite Force  Red Casual Shoes
25477,Sports Shoes,Shoes,Footwear,Grey,Men,Sports,Nike Men Lunarfly +3 Grey Sports Shoes
25478,Sports Shoes,Shoes,Footwear,Black,Men,Sports,Nike Men Lunarfly +3 Black Sports Shoes
25479,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men Air Max White Sports Shoes
25480,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men City Court VII White Sports Shoes
25481,Flip Flops,Flip Flops,Footwear,Black,Unisex,Casual,Nike Unisex Solarsoft Thong Black Flip Flops
25482,Flip Flops,Flip Flops,Footwear,Blue,Unisex,Casual,Nike Unisex Solarsoft Thong Blue Flip Flops
25483,Flip Flops,Flip Flops,Footwear,Orange,Unisex,Casual,Nike Unisex Solarsoft Thong Orange Flip Flops
25484,Flip Flops,Flip Flops,Footwear,Turquoise Blue,Women,Casual,Nike Women Solarsoft Thong Turquoise Blue Flip Flops
25485,Flip Flops,Flip Flops,Footwear,Pink,Women,Casual,Nike Women Solarsoft Thong Pink Flip Flops
25486,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men Max Run Lite White Sports Shoes
25487,Sports Shoes,Shoes,Footwear,White,Men,Sports,Nike Men Air Dictate  White Sports Shoes
25488,Casual Shoes,Shoes,Footwear,Black,Men,Casual,Nike Men Backboard Black Casual Shoes
25489,Casual Shoes,Shoes,Footwear,White,Men,Casual,Nike Men Backboard White Casual Shoes
25490,Casual Shoes,Shoes,Footwear,White,Women,Casual,Nike Women Sweet Classic Leather White Shoes
25491,Sandals,Sandal,Footwear,Grey,Men,Casual,Nike Men Air Embark Grey Sandals
25492,Sandals,Sandal,Footwear,Black,Men,Casual,Nike Men Air Embark Black Sandals
25493,Flip Flops,Flip Flops,Footwear,Black,Men,Casual,Nike Men Aquahype Black Flip Flops
25494,Flip Flops,Flip Flops,Footwear,Black,Men,Casual,Nike Men Aquahype Black Flip Flops
25495,Flip Flops,Flip Flops,Footwear,Green,Men,Casual,Nike Men Aquahype Green Flip Flops
25496,Flip Flops,Flip Flops,Footwear,Blue,Men,Casual,Nike Men Blue Aquahype Flip Flops
25497,Flip Flops,Flip Flops,Footwear,Purple,Women,Casual,Nike Women Aquahype Purple Flip Flops
25498,Flip Flops,Flip Flops,Footwear,Blue,Women,Casual,Nike Women Aquahype Blue Flip Flops
25503,Dresses,Dress,Apparel,Black,Girls,Casual,Doodle Kids Girls Polka Dot Black Dress
25504,Tshirts,Topwear,Apparel,Blue,Boys,Casual,Doodle Kids Boys Soccer Blue T-Shirt
25505,Tshirts,Topwear,Apparel,White,Boys,Casual,Doodle Kids Boys Soccer White T-Shirt
25516,Tshirts,Topwear,Apparel,Red,Boys,Casual,Doodle Kids Boys Airfeild Red T-Shirt
25520,Tops,Topwear,Apparel,White,Girls,Casual,Doodle Kids Girls City Chic White Top
25521,Innerwear Vests,Innerwear,Apparel,White,Men,Casual,Levis Men White Innerwear Vest
25522,Flats,Shoes,Footwear,Gold,Women,Casual,Clarks Women Metallic Arizona Ballerinas
25523,Shirts,Topwear,Apparel,Pink,Women,Casual,Wrangler Women Cory Pink Shirt
25524,Shirts,Topwear,Apparel,Blue,Women,Casual,Wrangler Women Cory Blue Shirt
25525,Tops,Topwear,Apparel,Blue,Women,Casual,Wrangler Women Poppins Blue Top
25526,Tops,Topwear,Apparel,Red,Women,Casual,Wrangler Women Poppins Red Top
