id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Unnamed: 10,Unnamed: 11,image_path
25991,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,Jaguar Men Performance Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/25991.jpg
25992,Men,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017,Casual,Jaguar Men Prestige Spirit Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/25992.jpg
25994,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Jaguar Prestige Men Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/25994.jpg
25995,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,Jaguar Casual Men Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/25995.jpg
25996,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,Paris Hilton Fairy Dust Women Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/25996.jpg
25997,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Paris Hilton Can Can Women Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/25997.jpg
25998,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,Paris Hilton Heir Men Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/25998.jpg
25999,Women,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Paris Hilton Women Heiress Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/25999.jpg
26000,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Paris Hilton Just Me Men Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26000.jpg
26001,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Paris Hilton Just Me Women Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26001.jpg
26002,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,Paris Hilton Men Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26002.jpg
26003,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,Paris Hilton Casual Men Perfumes,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26003.jpg
26004,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Paris Hilton Women Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26004.jpg
26007,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,2017,Casual,Tous  Natural Men Deo,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26007.jpg
26009,Women,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017,Casual,TOUS Women Gold Eau De Parfum 90 ml,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26009.jpg
26010,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Tous In Heaven Men Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26010.jpg
26012,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Tous In Heaven Women Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26012.jpg
26014,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,TOUS Women H2O Eau De Toilette 100 ml,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26014.jpg
26015,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,TOUS Man Eau De Toilette 100 ml,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26015.jpg
26016,Women,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017,Casual,TOUS Women Touch Eau De Toilette 100 ml,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26016.jpg
26022,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Slazenger Men Extreme Deo,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26022.jpg
26023,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,2017,Casual,Slazenger Men Classic Deo,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26023.jpg
26025,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017,Casual,Slazenger Men Sprint Deo,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26025.jpg
26026,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Slazenger Women Vitalize Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26026.jpg
26027,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,Slazenger Women Invigorate Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26027.jpg
26028,Men,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017,Casual,Slazenger Men Advance Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26028.jpg
26029,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Slazenger Men Extreme Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26029.jpg
26030,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017,Casual,Slazenger Men Classic Perfume,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26030.jpg
26040,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26040.jpg
26041,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men White Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26041.jpg
26042,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men White Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26042.jpg
26043,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,John Miller Men Grey Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26043.jpg
26044,Men,Apparel,Topwear,Shirts,Pink,Summer,2012,Formal,John Miller Men Pink Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26044.jpg
26045,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26045.jpg
26046,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26046.jpg
26047,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26047.jpg
26048,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,John Miller Men Grey Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26048.jpg
26049,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Formal,John Miller Men Striped Navy Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26049.jpg
26050,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26050.jpg
26053,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26053.jpg
26054,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Striped Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26054.jpg
26055,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26055.jpg
26056,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal,John Miller Men Check Black Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26056.jpg
26057,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Check Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26057.jpg
26058,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Gingham Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26058.jpg
26059,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal,John Miller Men Gingham Black Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26059.jpg
26062,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26062.jpg
26063,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26063.jpg
26064,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26064.jpg
26065,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal,John Miller Men Check Black Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26065.jpg
26066,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal,John Miller Men Striped Black Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26066.jpg
26067,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Striped Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26067.jpg
26068,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Formal,John Miller Men Striped Green Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26068.jpg
26072,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26072.jpg
26073,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,John Miller Men Striped Grey Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26073.jpg
26075,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26075.jpg
26076,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal,John Miller Men Striped Black Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26076.jpg
26077,Men,Apparel,Topwear,Shirts,Pink,Summer,2012,Formal,John Miller Men Check Pink Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26077.jpg
26083,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012,Formal,John Miller Men Striped Yellow Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26083.jpg
26084,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012,Formal,John Miller Men Check Yellow Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26084.jpg
26086,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Check Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26086.jpg
26087,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Check Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26087.jpg
26088,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Striped Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26088.jpg
26090,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26090.jpg
26091,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26091.jpg
26092,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26092.jpg
26093,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26093.jpg
26096,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26096.jpg
26101,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men Striped White Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26101.jpg
26103,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal,John Miller Men Striped Black Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26103.jpg
26105,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Striped Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26105.jpg
26106,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Striped Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26106.jpg
26107,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26107.jpg
26112,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Striped Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26112.jpg
26113,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Check Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26113.jpg
26114,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26114.jpg
26115,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Purple Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26115.jpg
26116,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/26116.jpg
