id,articleType,confidence,alt1,alt1_confidence,alt2,alt2_confidence,family,family_confidence,label_before_prior_correction,flags
58158,Kurta Sets,0.0912,Jumpsuit,0.084,Dupatta,0.0702,Topwear,0.213,Dupatta,low_confidence|family_disagrees|changed_by_prior
58161,Wallets,0.4675,Clutches,0.3232,Mobile Pouch,0.059,Wallets,0.4675,Wallets,low_confidence
58170,Wallets,0.4377,Clutches,0.4278,Waist Pouch,0.0336,Bags,0.4889,Wallets,low_confidence|family_disagrees
58200,Casual Shoes,0.3994,Formal Shoes,0.2271,Sports Shoes,0.0659,Shoes,0.7044,Casual Shoes,low_confidence
58220,Patiala,0.4926,Salwar,0.0842,Jeggings,0.0367,Bottomwear,0.6945,Patiala,low_confidence
58229,Sandals,0.4109,Flats,0.1256,Sports Sandals,0.0519,Sandal,0.4628,Sandals,low_confidence
58231,Flats,0.6757,Heels,0.0969,Flip Flops,0.0869,Shoes,0.7747,Flip Flops,changed_by_prior
58234,Wallets,0.4255,Clutches,0.231,Mobile Pouch,0.0593,Wallets,0.4255,Wallets,low_confidence
58235,Wallets,0.4482,Handbags,0.0799,Clutches,0.0629,Wallets,0.4482,Wallets,low_confidence
58236,Perfume and Body Mist,0.5354,Handbags,0.2304,Waist Pouch,0.0299,Fragrance,0.5562,Handbags,changed_by_prior
58240,Clutches,0.5045,Wallets,0.2819,Free Gifts,0.0395,Bags,0.5374,Wallets,changed_by_prior
58241,Clutches,0.4571,Wallets,0.4246,Mobile Pouch,0.0237,Bags,0.4994,Wallets,low_confidence|changed_by_prior
58253,Clutches,0.3931,Wallets,0.3325,Free Gifts,0.0558,Bags,0.4564,Wallets,low_confidence|changed_by_prior
58254,Wallets,0.4382,Clutches,0.3086,Handbags,0.0768,Wallets,0.4382,Wallets,low_confidence
58259,Messenger Bag,0.2484,Handbags,0.2481,Clutches,0.1687,Bags,0.8328,Laptop Bag,low_confidence|changed_by_prior
58260,Mobile Pouch,0.301,Wallets,0.2759,Handbags,0.1907,Bags,0.6009,Wallets,low_confidence|changed_by_prior
58261,Wallets,0.4256,Handbags,0.2158,Clutches,0.1799,Bags,0.4529,Wallets,low_confidence|family_disagrees
58281,Clutches,0.1693,Innerwear Vests,0.1563,Perfume and Body Mist,0.0999,Bags,0.3409,Innerwear Vests,low_confidence|changed_by_prior
58282,Perfume and Body Mist,0.2231,Handbags,0.191,Clutches,0.1225,Bags,0.4123,Innerwear Vests,low_confidence|family_disagrees|changed_by_prior
58324,Flats,0.242,Flip Flops,0.1738,Sandals,0.1732,Shoes,0.2685,Flip Flops,low_confidence|changed_by_prior
58325,Flats,0.4108,Flip Flops,0.1756,Heels,0.0592,Shoes,0.4968,Flip Flops,low_confidence|changed_by_prior
58326,Heels,0.3856,Flats,0.2606,Flip Flops,0.1049,Shoes,0.6487,Flip Flops,low_confidence|changed_by_prior
58327,Flats,0.6595,Flip Flops,0.1168,Heels,0.0844,Shoes,0.7469,Flip Flops,changed_by_prior
58328,Flip Flops,0.4668,Flats,0.205,Shoe Accessories,0.029,Flip Flops,0.4668,Flip Flops,low_confidence
58330,Flip Flops,0.4764,Flats,0.0863,Sandals,0.0693,Flip Flops,0.4764,Flip Flops,low_confidence
58331,Flats,0.1981,Flip Flops,0.1975,Sandals,0.1843,Shoes,0.233,Flip Flops,low_confidence|changed_by_prior
58332,Sandals,0.3216,Flats,0.1639,Flip Flops,0.0846,Sandal,0.3245,Sandals,low_confidence
58333,Flip Flops,0.2847,Sandals,0.1964,Flats,0.181,Flip Flops,0.2847,Flip Flops,low_confidence
58334,Flats,0.3879,Flip Flops,0.1729,Sandals,0.052,Shoes,0.413,Flip Flops,low_confidence|changed_by_prior
58335,Flats,0.234,Flip Flops,0.2107,Sandals,0.0767,Shoes,0.2591,Flip Flops,low_confidence|changed_by_prior
58337,Flats,0.5314,Heels,0.3465,Flip Flops,0.0443,Shoes,0.8788,Heels,changed_by_prior
58338,Flats,0.4585,Heels,0.3454,Flip Flops,0.1085,Shoes,0.8046,Flip Flops,low_confidence|changed_by_prior
58340,Flats,0.4132,Flip Flops,0.3727,Heels,0.0723,Shoes,0.4872,Flip Flops,low_confidence|changed_by_prior
58372,Tops,0.2526,Bra,0.1233,Jackets,0.0785,Topwear,0.4539,Tops,low_confidence
58394,Jackets,0.2847,Shirts,0.198,Pendant,0.0277,Topwear,0.5704,Shirts,low_confidence|changed_by_prior
58446,Tops,0.2359,Tunics,0.1308,Kurtas,0.123,Topwear,0.7225,Kurtis,low_confidence|changed_by_prior
58491,Lounge Shorts,0.4596,Capris,0.1538,Shorts,0.1006,Loungewear and Nightwear,0.4909,Shorts,low_confidence|changed_by_prior
58492,Dresses,0.6372,Tops,0.1521,Tunics,0.1021,Dress,0.6376,Tops,changed_by_prior
58496,Tshirts,0.431,Tops,0.3635,Earrings,0.0077,Topwear,0.8142,Tshirts,low_confidence
58498,Tops,0.4337,Dresses,0.2155,Tunics,0.1591,Topwear,0.6499,Tops,low_confidence
58499,Tops,0.4143,Dresses,0.3424,Night suits,0.063,Topwear,0.4731,Tops,low_confidence
58500,Dresses,0.5208,Tops,0.3623,Nightdress,0.0356,Dress,0.5333,Tops,changed_by_prior
58501,Tops,0.3968,Dresses,0.3613,Swimwear,0.1529,Topwear,0.4034,Tops,low_confidence
58507,Tops,0.4298,Waistcoat,0.074,Tshirts,0.0657,Topwear,0.6,Tops,low_confidence
58511,Jackets,0.3705,Tops,0.2058,Shirts,0.029,Topwear,0.6835,Tops,low_confidence|changed_by_prior
58513,Tops,0.4957,Dresses,0.192,Shirts,0.0337,Topwear,0.5825,Tops,low_confidence
58522,Travel Accessory,0.3259,Dresses,0.0794,Handbags,0.0758,Accessories,0.3271,Tshirts,low_confidence|changed_by_prior
58561,Jeggings,0.3618,Jeans,0.1927,Leggings,0.1926,Bottomwear,0.8473,Jeans,low_confidence|changed_by_prior
58565,Tshirts,0.3952,Dresses,0.0559,Bra,0.0316,Topwear,0.4808,Tshirts,low_confidence
58567,Kurta Sets,0.3049,Jumpsuit,0.2103,Sarees,0.1308,Apparel Set,0.3049,Kurta Sets,low_confidence
58573,Tops,0.5824,Tshirts,0.145,Waistcoat,0.0382,Topwear,0.7846,Tshirts,changed_by_prior
58576,Tops,0.379,Tshirts,0.2313,Jackets,0.0189,Topwear,0.6681,Tshirts,low_confidence|changed_by_prior
58581,Ring,0.4332,Bracelet,0.0583,Free Gifts,0.0503,Jewellery,0.5719,Ring,low_confidence
58622,Bracelet,0.3993,Handbags,0.1396,Boxers,0.0377,Jewellery,0.4951,Bracelet,low_confidence
58624,Basketballs,0.3212,Bracelet,0.0706,Shoe Accessories,0.0471,Sports Equipment,0.3212,Basketballs,low_confidence
58626,Belts,0.1555,Ring,0.0678,Shoe Accessories,0.0483,Jewellery,0.1826,Belts,low_confidence|family_disagrees
58627,Handbags,0.1408,Bracelet,0.1401,Belts,0.0604,Bags,0.2117,Belts,low_confidence|changed_by_prior
58628,Belts,0.2238,Bracelet,0.0843,Trunk,0.0684,Belts,0.2238,Belts,low_confidence
58629,Handbags,0.1127,Bracelet,0.1089,Mobile Pouch,0.0956,Bags,0.2811,Sports Shoes,low_confidence|changed_by_prior
58644,Kurtas,0.3541,Dresses,0.2673,Nightdress,0.0796,Topwear,0.4735,Kurtas,low_confidence
58646,Kurtas,0.4626,Dresses,0.1813,Tunics,0.1261,Topwear,0.6023,Kurtas,low_confidence
58657,Tunics,0.4684,Dresses,0.2893,Kurtas,0.1078,Topwear,0.6651,Tunics,low_confidence
58658,Kurtas,0.3817,Tunics,0.3292,Dresses,0.201,Topwear,0.7369,Kurtas,low_confidence
58660,Tunics,0.458,Kurtas,0.4416,Dresses,0.0393,Topwear,0.9252,Kurtas,low_confidence|changed_by_prior
58672,Tunics,0.4388,Kurtas,0.3683,Dresses,0.1168,Topwear,0.8273,Kurtas,low_confidence|changed_by_prior
58677,Tunics,0.3208,Dresses,0.2584,Kurtas,0.1696,Topwear,0.6245,Tunics,low_confidence
58678,Tunics,0.3381,Dresses,0.2245,Kurtas,0.1595,Topwear,0.5923,Tunics,low_confidence
58680,Tunics,0.4487,Kurtas,0.371,Dresses,0.0719,Topwear,0.8372,Kurtas,low_confidence|changed_by_prior
58683,Kurtas,0.3704,Tunics,0.2989,Dresses,0.1944,Topwear,0.7116,Kurtas,low_confidence
58684,Tunics,0.3715,Dresses,0.3002,Kurtas,0.1834,Topwear,0.6163,Tunics,low_confidence
58686,Dresses,0.3409,Kurtas,0.198,Tunics,0.1786,Topwear,0.4338,Kurtas,low_confidence|family_disagrees|changed_by_prior
58687,Kurtas,0.1867,Dresses,0.1739,Jumpsuit,0.06,Topwear,0.3515,Kurtas,low_confidence
58690,Tunics,0.3732,Dresses,0.2385,Kurtas,0.2159,Topwear,0.6783,Kurtas,low_confidence|changed_by_prior
58691,Dresses,0.3958,Tunics,0.3752,Kurtas,0.0738,Topwear,0.5266,Tunics,low_confidence|family_disagrees|changed_by_prior
58693,Kurtas,0.4108,Tunics,0.3983,Dresses,0.0698,Topwear,0.842,Kurtas,low_confidence
58703,Dresses,0.7012,Kurtas,0.193,Tunics,0.051,Dress,0.7038,Kurtas,changed_by_prior
58718,Kurtas,0.4705,Tunics,0.2754,Dresses,0.1613,Topwear,0.7741,Kurtas,low_confidence
58729,Tops,0.3735,Tshirts,0.3096,Dresses,0.0534,Topwear,0.7258,Tshirts,low_confidence|changed_by_prior
58730,Tops,0.6602,Tshirts,0.1941,Dresses,0.006,Topwear,0.8714,Tshirts,changed_by_prior
58731,Tshirts,0.3218,Tops,0.25,Bra,0.0232,Topwear,0.6031,Tshirts,low_confidence
58735,Tshirts,0.2756,Tops,0.1841,Dresses,0.0456,Topwear,0.5062,Tshirts,low_confidence
58736,Capris,0.2821,Lounge Shorts,0.2469,Patiala,0.1664,Bottomwear,0.57,Capris,low_confidence
58740,Tshirts,0.3158,Jackets,0.1038,Shirts,0.0713,Topwear,0.6018,Tshirts,low_confidence
58765,Jackets,0.2826,Kurtas,0.0529,Flats,0.0408,Topwear,0.4867,Jackets,low_confidence
58801,Shirts,0.2463,Kurtas,0.0629,Perfume and Body Mist,0.0513,Topwear,0.4172,Shirts,low_confidence
58807,Shirts,0.2515,Jackets,0.0976,Bra,0.0856,Topwear,0.424,Shirts,low_confidence
58810,Shirts,0.4477,Jackets,0.1545,Waistcoat,0.0313,Topwear,0.6628,Shirts,low_confidence
58815,Flats,0.6454,Casual Shoes,0.2122,Heels,0.0341,Shoes,0.8992,Casual Shoes,changed_by_prior
58816,Flats,0.6059,Casual Shoes,0.239,Heels,0.0143,Shoes,0.878,Casual Shoes,changed_by_prior
58817,Flats,0.4905,Casual Shoes,0.3303,Heels,0.0558,Shoes,0.8865,Casual Shoes,low_confidence|changed_by_prior
58818,Flats,0.5481,Casual Shoes,0.3029,Heels,0.0224,Shoes,0.8897,Casual Shoes,changed_by_prior
58819,Flats,0.3857,Casual Shoes,0.3598,Heels,0.0499,Shoes,0.8061,Casual Shoes,low_confidence|changed_by_prior
58833,Perfume and Body Mist,0.3249,Earrings,0.2792,Flats,0.0475,Fragrance,0.3396,Perfume and Body Mist,low_confidence
58838,Earrings,0.5423,Cufflinks,0.3789,Pendant,0.007,Jewellery,0.563,Cufflinks,changed_by_prior
58920,Accessory Gift Set,0.2383,Watches,0.1711,Socks,0.0656,Accessories,0.2433,Accessory Gift Set,low_confidence
58921,Accessory Gift Set,0.1751,Bra,0.1083,Watches,0.1023,Accessories,0.1814,Accessory Gift Set,low_confidence
58922,Accessory Gift Set,0.1716,Socks,0.149,Watches,0.0711,Accessories,0.1774,Accessory Gift Set,low_confidence
58923,Accessory Gift Set,0.2628,Socks,0.1664,Watches,0.0653,Accessories,0.2654,Accessory Gift Set,low_confidence
58924,Accessory Gift Set,0.3157,Watches,0.1404,Bra,0.0637,Accessories,0.3203,Accessory Gift Set,low_confidence
58943,Perfume and Body Mist,0.4811,Deodorant,0.4643,Shoe Accessories,0.0087,Fragrance,0.9459,Deodorant,low_confidence|changed_by_prior
58964,Deodorant,0.4883,Perfume and Body Mist,0.429,Shoe Accessories,0.0075,Fragrance,0.9178,Deodorant,low_confidence
58965,Perfume and Body Mist,0.5864,Deodorant,0.3493,Jeggings,0.004,Fragrance,0.9361,Deodorant,changed_by_prior
58970,Perfume and Body Mist,0.6197,Deodorant,0.357,Shoe Accessories,0.0038,Fragrance,0.9771,Deodorant,changed_by_prior
58972,Perfume and Body Mist,0.4993,Deodorant,0.4171,Sarees,0.0144,Fragrance,0.918,Deodorant,low_confidence|changed_by_prior
59010,Casual Shoes,0.3783,Sports Shoes,0.3454,Formal Shoes,0.012,Shoes,0.7437,Sports Shoes,low_confidence|changed_by_prior
59011,Sports Shoes,0.4915,Casual Shoes,0.0751,Earrings,0.0201,Shoes,0.5754,Sports Shoes,low_confidence
59012,Sports Shoes,0.3301,Casual Shoes,0.272,Earrings,0.0161,Shoes,0.606,Sports Shoes,low_confidence
59013,Casual Shoes,0.4133,Sports Shoes,0.382,Earrings,0.0076,Shoes,0.8027,Sports Shoes,low_confidence|changed_by_prior
59014,Sports Shoes,0.3865,Casual Shoes,0.3374,Earrings,0.0107,Shoes,0.7285,Sports Shoes,low_confidence
59017,Flip Flops,0.4484,Sandals,0.407,Flats,0.0171,Flip Flops,0.4484,Flip Flops,low_confidence
59023,Flats,0.6503,Heels,0.1563,Flip Flops,0.0605,Shoes,0.808,Flip Flops,changed_by_prior
59024,Flats,0.3944,Heels,0.3894,Flip Flops,0.0578,Shoes,0.7863,Heels,low_confidence|changed_by_prior
59037,Flats,0.6133,Heels,0.3115,Flip Flops,0.021,Shoes,0.9259,Heels,changed_by_prior
59038,Flats,0.738,Heels,0.2374,Flip Flops,0.0032,Shoes,0.9757,Heels,changed_by_prior
59039,Flats,0.5487,Heels,0.2594,Flip Flops,0.0973,Shoes,0.8091,Flip Flops,changed_by_prior
59040,Flats,0.5371,Heels,0.2733,Flip Flops,0.0308,Shoes,0.8126,Heels,changed_by_prior
59051,Flats,0.5783,Heels,0.4067,Shoe Accessories,0.0006,Shoes,0.9851,Heels,changed_by_prior
59055,Flats,0.7592,Casual Shoes,0.0745,Heels,0.0686,Shoes,0.9173,Casual Shoes,changed_by_prior
59056,Flats,0.6346,Casual Shoes,0.2409,Heels,0.0379,Shoes,0.9174,Casual Shoes,changed_by_prior
59061,Dresses,0.455,Kurtas,0.3309,Nightdress,0.0773,Dress,0.4559,Kurtas,low_confidence|changed_by_prior
59102,Jackets,0.5093,Sweatshirts,0.4045,Stoles,0.0051,Topwear,0.9301,Sweatshirts,changed_by_prior
59117,Jackets,0.6412,Tshirts,0.2078,Bra,0.0189,Topwear,0.8641,Tshirts,changed_by_prior
59128,Jackets,0.412,Bra,0.1012,Flats,0.0517,Topwear,0.5045,Jackets,low_confidence
59129,Jackets,0.5136,Shirts,0.0753,Bra,0.0361,Topwear,0.6236,Shirts,changed_by_prior
59142,Flats,0.701,Heels,0.2388,Perfume and Body Mist,0.0035,Shoes,0.9406,Heels,changed_by_prior
59144,Flats,0.4136,Heels,0.3527,Sports Sandals,0.1468,Shoes,0.7672,Heels,low_confidence|changed_by_prior
59145,Flats,0.4602,Heels,0.3342,Sports Sandals,0.0958,Shoes,0.7955,Heels,low_confidence|changed_by_prior
59147,Flats,0.6905,Heels,0.2715,Sandals,0.004,Shoes,0.9636,Heels,changed_by_prior
59165,Flats,0.6573,Heels,0.315,Perfume and Body Mist,0.0019,Shoes,0.9726,Heels,changed_by_prior
59185,Casual Shoes,0.3128,Sandals,0.0443,Flats,0.032,Shoes,0.3979,Casual Shoes,low_confidence
59218,Bra,0.1384,Watches,0.1066,Travel Accessory,0.0546,Innerwear,0.173,Watches,low_confidence|changed_by_prior
59219,Watches,0.477,Bra,0.0723,Fragrance Gift Set,0.0442,Watches,0.477,Watches,low_confidence
59261,Watches,0.4867,Night suits,0.068,Pendant,0.0475,Watches,0.4867,Watches,low_confidence
59282,Bra,0.1393,Deodorant,0.0749,Perfume and Body Mist,0.052,Fragrance,0.1587,Sandals,low_confidence|family_disagrees|changed_by_prior
59296,Shirts,0.4741,Perfume and Body Mist,0.0256,Flats,0.0227,Topwear,0.5226,Shirts,low_confidence
59300,Tshirts,0.2429,Shirts,0.1897,Tops,0.0436,Topwear,0.5447,Tshirts,low_confidence
59301,Shirts,0.4001,Tshirts,0.1905,Jackets,0.032,Topwear,0.6481,Shirts,low_confidence
59302,Tshirts,0.1876,Shirts,0.1466,Jackets,0.1224,Topwear,0.4963,Tshirts,low_confidence
59306,Tshirts,0.421,Perfume and Body Mist,0.1027,Shirts,0.0887,Topwear,0.5617,Tshirts,low_confidence
59311,Sports Sandals,0.5918,Sandals,0.3234,Flats,0.0524,Sandal,0.9151,Sandals,changed_by_prior
59312,Sports Sandals,0.5033,Sandals,0.2781,Flats,0.0945,Sandal,0.7813,Sandals,changed_by_prior
59324,Sandals,0.4057,Sports Sandals,0.1919,Flats,0.1172,Sandal,0.5977,Sandals,low_confidence
59326,Flats,0.6694,Heels,0.0692,Casual Shoes,0.0488,Shoes,0.8366,Casual Shoes,changed_by_prior
59342,Casual Shoes,0.3666,Formal Shoes,0.2119,Sports Shoes,0.0403,Shoes,0.6207,Casual Shoes,low_confidence
59358,Dresses,0.7863,Kurtas,0.169,Tunics,0.0191,Dress,0.7869,Kurtas,changed_by_prior
59365,Dresses,0.4273,Kurtas,0.286,Dupatta,0.069,Dress,0.4348,Kurtas,low_confidence|changed_by_prior
59367,Kurtas,0.4503,Dresses,0.312,Tunics,0.0381,Topwear,0.5104,Kurtas,low_confidence
59373,Dresses,0.5186,Kurtas,0.3077,Sarees,0.0521,Dress,0.5219,Kurtas,changed_by_prior
59376,Kurtas,0.2101,Dresses,0.203,Tunics,0.1704,Topwear,0.4529,Kurtas,low_confidence
59387,Flats,0.6271,Heels,0.3348,Sports Sandals,0.0019,Shoes,0.9624,Heels,changed_by_prior
59388,Flats,0.5863,Heels,0.3566,Sports Sandals,0.0073,Shoes,0.9433,Heels,changed_by_prior
59399,Kurtas,0.4771,Nightdress,0.149,Dresses,0.1054,Topwear,0.5918,Kurtas,low_confidence
59400,Dresses,0.5958,Kurtas,0.1294,Nightdress,0.1188,Dress,0.5965,Kurtas,changed_by_prior
59403,Tunics,0.3441,Kurtas,0.185,Dresses,0.1584,Topwear,0.6993,Tunics,low_confidence
59407,Dresses,0.24,Tops,0.2372,Tunics,0.1375,Topwear,0.4134,Tops,low_confidence|family_disagrees|changed_by_prior
59422,Tops,0.51,Tshirts,0.2388,Bra,0.0257,Topwear,0.7749,Tshirts,changed_by_prior
59437,Flats,0.5497,Heels,0.3957,Perfume and Body Mist,0.0039,Shoes,0.9461,Heels,changed_by_prior
59442,Shirts,0.4788,Sarees,0.0229,Perfume and Body Mist,0.0202,Topwear,0.5367,Shirts,low_confidence
59445,Shirts,0.2499,Flats,0.1109,Bra,0.0614,Topwear,0.3329,Shirts,low_confidence
59454,Shirts,0.2751,Waistcoat,0.0401,Pendant,0.0337,Topwear,0.3784,Shirts,low_confidence
59455,Bangle,0.2478,Ring,0.2333,Bracelet,0.1886,Jewellery,0.6989,Bangle,low_confidence
59457,Ring,0.4489,Bangle,0.0874,Bracelet,0.0847,Jewellery,0.6597,Ring,low_confidence
59458,Ring,0.2931,Bangle,0.1762,Bracelet,0.1647,Jewellery,0.7061,Ring,low_confidence
59459,Bracelet,0.3382,Bangle,0.1104,Handbags,0.1045,Jewellery,0.5704,Bracelet,low_confidence
59463,Bangle,0.3839,Ring,0.3368,Bracelet,0.0525,Jewellery,0.8375,Bangle,low_confidence
59470,Ring,0.2165,Bracelet,0.0771,Handbags,0.068,Jewellery,0.3827,Ring,low_confidence
59471,Ring,0.4045,Mobile Pouch,0.0808,Lounge Pants,0.0311,Jewellery,0.4921,Ring,low_confidence
59484,Ring,0.363,Earrings,0.1968,Bangle,0.1115,Jewellery,0.7906,Ring,low_confidence
59498,Pendant,0.4789,Necklace and Chains,0.2738,Jewellery Set,0.1705,Jewellery,0.9317,Pendant,low_confidence
59552,Bracelet,0.3998,Handbags,0.1279,Bangle,0.085,Jewellery,0.6145,Bracelet,low_confidence
59563,Cufflinks,0.2391,Pendant,0.2264,Shoe Accessories,0.1735,Jewellery,0.3217,Cufflinks,low_confidence|family_disagrees
59583,Cufflinks,0.5746,Flip Flops,0.138,Earrings,0.087,Cufflinks,0.5746,Flip Flops,changed_by_prior
59676,Flats,0.5509,Heels,0.4247,Perfume and Body Mist,0.0028,Shoes,0.976,Heels,changed_by_prior
59697,Swimwear,0.4501,Dresses,0.3318,Tops,0.1223,Bottomwear,0.4573,Swimwear,low_confidence
59712,Swimwear,0.5614,Tops,0.3537,Night suits,0.0175,Bottomwear,0.5676,Tops,changed_by_prior
59713,Dresses,0.2503,Nightdress,0.1676,Bra,0.1547,Dress,0.3765,Jumpsuit,low_confidence|changed_by_prior
59715,Tops,0.3413,Dresses,0.2056,Nightdress,0.1646,Topwear,0.3816,Tops,low_confidence
59716,Bra,0.4713,Nightdress,0.1922,Dresses,0.0972,Innerwear,0.4838,Dupatta,low_confidence|changed_by_prior
59731,Bra,0.3299,Handbags,0.186,Tshirts,0.0368,Innerwear,0.3506,Tshirts,low_confidence|changed_by_prior
59747,Nightdress,0.4018,Jeans,0.1417,Dresses,0.0448,Loungewear and Nightwear,0.4348,Jeans,low_confidence|changed_by_prior
59748,Night suits,0.3945,Sarees,0.1562,Dresses,0.1494,Loungewear and Nightwear,0.414,Night suits,low_confidence
59749,Dresses,0.198,Sarees,0.1086,Kurta Sets,0.104,Dress,0.269,Kurta Sets,low_confidence|changed_by_prior
59756,Tops,0.4196,Swimwear,0.325,Camisoles,0.135,Topwear,0.4226,Tops,low_confidence
59757,Flats,0.6999,Heels,0.2572,Flip Flops,0.0023,Shoes,0.9574,Heels,changed_by_prior
59759,Flats,0.5244,Heels,0.4375,Perfume and Body Mist,0.0047,Shoes,0.9624,Heels,changed_by_prior
59760,Flats,0.533,Heels,0.4477,Perfume and Body Mist,0.0026,Shoes,0.9811,Heels,changed_by_prior
59762,Flats,0.7386,Heels,0.2411,Bra,0.0008,Shoes,0.9798,Heels,changed_by_prior
59768,Bra,0.5012,Necklace and Chains,0.0381,Fragrance Gift Set,0.0346,Innerwear,0.5465,Sports Shoes,changed_by_prior
59771,Jewellery Set,0.4938,Pendant,0.4589,Necklace and Chains,0.0181,Jewellery,0.9867,Jewellery Set,low_confidence
59773,Necklace and Chains,0.3724,Jewellery Set,0.329,Socks,0.0837,Jewellery,0.7465,Necklace and Chains,low_confidence
59776,Bangle,0.4867,Bracelet,0.4864,Pendant,0.003,Jewellery,0.982,Bangle,low_confidence
59783,Bracelet,0.3454,Belts,0.1104,Bangle,0.11,Jewellery,0.6008,Belts,low_confidence|changed_by_prior
59794,Tunics,0.5538,Tops,0.2976,Dresses,0.0941,Topwear,0.8604,Tops,changed_by_prior
59795,Tunics,0.4109,Dresses,0.2014,Tops,0.1657,Topwear,0.7386,Tunics,low_confidence
59811,Kurtas,0.4289,Dresses,0.22,Tunics,0.1307,Topwear,0.6075,Kurtas,low_confidence
59824,Shirts,0.3043,Tunics,0.0478,Sarees,0.0235,Topwear,0.4086,Shirts,low_confidence
59834,Shirts,0.153,Jackets,0.0887,Tunics,0.0863,Topwear,0.5008,Shirts,low_confidence
59838,Tshirts,0.2208,Shirts,0.156,Tops,0.1545,Topwear,0.6644,Tshirts,low_confidence
59859,Perfume and Body Mist,0.3635,Pendant,0.0996,Flats,0.0546,Fragrance,0.4017,Perfume and Body Mist,low_confidence
59873,Lounge Shorts,0.1317,Dresses,0.1006,Skirts,0.0891,Bottomwear,0.2881,Shorts,low_confidence|family_disagrees|changed_by_prior
59874,Shirts,0.331,Tops,0.0732,Sarees,0.042,Topwear,0.4869,Shirts,low_confidence
59878,Lounge Shorts,0.219,Leggings,0.1288,Shorts,0.1174,Bottomwear,0.3658,Shorts,low_confidence|family_disagrees|changed_by_prior
59880,Leggings,0.4682,Lounge Shorts,0.0997,Patiala,0.054,Bottomwear,0.6066,Leggings,low_confidence
59881,Lounge Shorts,0.1973,Jeans,0.0754,Jewellery Set,0.0736,Bottomwear,0.306,Shorts,low_confidence|family_disagrees|changed_by_prior
59886,Tops,0.4556,Swimwear,0.1215,Bra,0.0607,Topwear,0.488,Tops,low_confidence
59891,Shirts,0.3651,Tops,0.2349,Perfume and Body Mist,0.033,Topwear,0.6616,Shirts,low_confidence
59892,Tops,0.394,Shirts,0.2285,Tshirts,0.024,Topwear,0.7081,Shirts,low_confidence|changed_by_prior
59900,Jackets,0.3736,Tops,0.0508,Shirts,0.0344,Topwear,0.5096,Jackets,low_confidence
59901,Tops,0.3296,Jackets,0.1183,Bra,0.106,Topwear,0.4944,Tops,low_confidence
59903,Shirts,0.1438,Tops,0.1406,Dupatta,0.1123,Topwear,0.5166,Shirts,low_confidence
59904,Tops,0.2541,Shirts,0.1209,Jackets,0.0542,Topwear,0.5055,Shirts,low_confidence|changed_by_prior
59905,Nightdress,0.307,Tops,0.1277,Sarees,0.0878,Loungewear and Nightwear,0.3247,Tops,low_confidence|changed_by_prior
59906,Nightdress,0.1846,Dresses,0.1691,Kurtas,0.1402,Topwear,0.2069,Kurtas,low_confidence|family_disagrees|changed_by_prior
59907,Bra,0.1672,Tops,0.08,Shirts,0.0787,Topwear,0.2841,Shirts,low_confidence|family_disagrees|changed_by_prior
59911,Dresses,0.6721,Kurtas,0.1738,Handbags,0.0353,Dress,0.6732,Kurtas,changed_by_prior
59924,Tunics,0.4046,Kurtis,0.1817,Tops,0.1297,Topwear,0.8146,Kurtis,low_confidence|changed_by_prior
59929,Dresses,0.5861,Kurtas,0.2869,Tunics,0.0739,Dress,0.5876,Kurtas,changed_by_prior
59930,Kurtas,0.3883,Tunics,0.3451,Tops,0.1002,Topwear,0.9251,Kurtas,low_confidence
59946,Perfume and Body Mist,0.5534,Deodorant,0.3151,Shoe Accessories,0.0468,Fragrance,0.8691,Deodorant,changed_by_prior
59949,Deodorant,0.4908,Perfume and Body Mist,0.4371,Shoe Accessories,0.0054,Fragrance,0.9284,Deodorant,low_confidence
59998,Flats,0.6308,Heels,0.2717,Sports Sandals,0.0139,Shoes,0.9042,Heels,changed_by_prior
60000,Dresses,0.494,Tunics,0.1504,Tops,0.099,Dress,0.4947,Tops,low_confidence|changed_by_prior
