id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,duplicate_hash,source_identical_highres,resize_collision,conflicting_task_labels,split_group
20153,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Wrangler Men Taylor Block Check Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20153.jpg,,False,False,False,G06540
20154,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Wrangler Men Tylor Navy Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20154.jpg,,False,False,False,G06541
20155,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Wrangler Men Establish  Purple Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20155.jpg,,False,False,False,G06542
20156,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Wrangler Men Establish Navy Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20156.jpg,,False,False,False,G06543
20157,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Wrangler Men Festa Bright Green Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20157.jpg,,False,False,False,G06544
20158,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Wrangler Men Festa Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20158.jpg,,False,False,False,G06545
20159,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Wrangler Men Dirt Rider Check Navy Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20159.jpg,,False,False,False,G06546
20160,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Wrangler Men Dirt Rider Grey Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20160.jpg,,False,False,False,G06547
20161,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Wrangler Men Neon Accent Green Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20161.jpg,,False,False,False,G06548
20162,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Wrangler Men Neon Brown Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20162.jpg,,False,False,False,G06549
20163,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Wrangler Men Easter Bright Purple Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20163.jpg,,False,False,False,G06550
20164,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Wrangler Men Easter Navy Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20164.jpg,,False,False,False,G06551
20165,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Wrangler Men Biker White Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20165.jpg,,False,False,False,G06552
20166,Men,Apparel,Topwear,Shirts,Brown,Winter,2011,Casual,Wrangler Men Biker Brown Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20166.jpg,,False,False,False,G06553
20167,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Wrangler Men Multi Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20167.jpg,,False,False,False,G06554
20168,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Wrangler Men Calgary Grey Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20168.jpg,,False,False,False,G06555
20169,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Wrangler Men Thin Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20169.jpg,,False,False,False,G06556
20170,Men,Apparel,Topwear,Shirts,Khaki,Fall,2011,Casual,Wrangler Men Thin Khaki Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20170.jpg,,False,False,False,G06557
20171,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Wrangler Men Aoston Black Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20171.jpg,,False,False,False,G06558
20172,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Wrangler Men Aoston Navy Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20172.jpg,,False,False,False,G06559
20173,Men,Apparel,Topwear,Shirts,Purple,Winter,2011,Casual,Wrangler Men Dark Purple Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20173.jpg,,False,False,False,G06560
20174,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Wrangler Men Dark Green Check Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20174.jpg,,False,False,False,G06561
20175,Men,Apparel,Topwear,Shirts,Khaki,Fall,2011,Casual,Wrangler Men Vintage Khaki Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20175.jpg,,False,False,False,G06562
20176,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Wrangler Men Vintage Grey Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20176.jpg,,False,False,False,G06563
20177,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Wrangler Men Tiny Maroon Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20177.jpg,,False,False,False,G06564
20178,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Wrangler Men Tiny Green Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20178.jpg,,False,False,False,G06565
20179,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Wrangler Men Rodeo Green Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20179.jpg,,False,False,False,G06566
20180,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Wrangler Men Rodeo Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20180.jpg,,False,False,False,G06567
20181,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Wrangler Men Colorado Grey Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20181.jpg,,False,False,False,G06568
20182,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Wrangler Men Colorado Red Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20182.jpg,,False,False,False,G06569
20183,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Wrangler Men Check Maroon Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20183.jpg,,False,False,False,G06570
20184,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Wrangler Men Check Green Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20184.jpg,,False,False,False,G06571
20185,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Casual,Wrangler Men Tiny Pink Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20185.jpg,,False,False,False,G06572
20186,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Wrangler Men Tony Check Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20186.jpg,,False,False,False,G06573
20187,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Wrangler Men Solid Chambray Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20187.jpg,,False,False,False,G06574
20188,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Wrangler Men Adore Grey Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20188.jpg,,False,False,False,G06575
20189,Men,Apparel,Topwear,Shirts,Olive,Fall,2011,Casual,Wrangler Men Wanderers Printed Olive Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20189.jpg,,False,False,False,G06576
20190,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Men Broad Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20190.jpg,,False,False,False,G06577
20191,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Wrangler Men Grey Polo T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20191.jpg,,False,False,False,G06578
20192,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Polo White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20192.jpg,,False,False,False,G06579
20193,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Seattle Embro Grey Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20193.jpg,,False,False,False,G06580
20194,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011,Casual,Wrangler Men Seattle Embro White Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20194.jpg,,False,False,False,G06581
20195,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,2011,Casual,Wrangler Men Polo Charcoal T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20195.jpg,,False,False,False,G06582
20196,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Wrangler Men Navy Blue Polo T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20196.jpg,,False,False,False,G06583
20197,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Printed Grey Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20197.jpg,,False,False,False,G06584
20198,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,Wrangler Men North Carolina Blue Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20198.jpg,,False,False,False,G06585
20199,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011,Casual,Wrangler Men Falcon Navy Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20199.jpg,,False,False,False,G06586
20200,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Wrangler Men Falcon Grey T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20200.jpg,,False,False,False,G06587
20201,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011,Casual,Wrangler Men Seattle Glow White Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20201.jpg,,False,False,False,G06588
20202,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Glow Grey Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20202.jpg,,False,False,False,G06589
20203,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Wrangler Men Flock Print Black Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20203.jpg,,False,False,False,G06590
20204,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Flock Print Grey Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20204.jpg,,False,False,False,G06591
20205,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Flock Print Grey Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20205.jpg,,False,False,False,G06591
20206,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Wrangler Women Ann Black Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20206.jpg,,False,False,False,G06592
20207,Women,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,Wrangler Women Ann Green Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20207.jpg,,False,False,False,G06593
20208,Women,Apparel,Topwear,Jackets,Purple,Fall,2011,Casual,Wrangler Women Solid Purple Jacket,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20208.jpg,,False,False,False,G06594
20209,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,2011,Casual,Wrangler Women Cowl Purple Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20209.jpg,,False,False,False,G06595
20210,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Wrangler Women Cowl Black Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20210.jpg,,False,False,False,G06596
20211,Women,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,Wrangler Women Green Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20211.jpg,,False,False,False,G06597
20212,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,Wrangler Women Checkerd Blue Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20212.jpg,,False,False,False,G06598
20213,Women,Apparel,Topwear,Sweatshirts,Brown,Fall,2011,Casual,Wrangler Women American Brown Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20213.jpg,,False,False,False,G06599
20214,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,Wrangler Women American Blue Sweatshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20214.jpg,,False,False,False,G06600
20215,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Wrangler Men Flag Blue Sweater,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20215.jpg,,False,False,False,G06601
20216,Men,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Wrangler Men Rib Red Sweater,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20216.jpg,,False,False,False,G06602
20217,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Wrangler Men Contrast Rib Navy Blue Sweater,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20217.jpg,,False,False,False,G06603
20218,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011,Casual,Wrangler Men Rib Charcoal Sweater,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20218.jpg,,False,False,False,G06604
20219,Men,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Wrangler Men Rib Red Sweater,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20219.jpg,,False,False,False,G06602
20220,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Wrangler Men Rib Navy Sweater,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20220.jpg,,False,False,False,G06605
20221,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011,Casual,Wrangler Men Rib Charcoal Sweater,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20221.jpg,,False,False,False,G06604
20222,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Wrangler Women Scoop Grey Sweater,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20222.jpg,,False,False,False,G06606
20223,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Wrangler Women Scoop Navy Blue Sleeveless Sweater,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20223.jpg,,False,False,False,G06607
20224,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Wrangler Women Felt Purple Sweater,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20224.jpg,,False,False,False,G06608
