id,split
25022,train
25023,train
25024,train
25025,train
25026,train
25027,train
25028,test
25029,val
25030,train
25031,train
25032,train
25033,train
25034,train
25035,train
25036,train
25037,val
25038,train
25039,train
25040,train
25041,train
25042,test
25043,train
25044,train
25045,train
25046,train
25047,train
25048,train
25049,train
25050,test
25051,train
25053,test
25054,train
25055,test
25056,train
25057,train
25058,train
25059,train
25060,train
25061,train
25062,test
25063,test
25064,test
25065,test
25066,train
25067,train
25068,val
25069,train
25070,train
25071,test
25072,train
25073,val
25074,train
25075,val
25076,train
25077,val
25078,train
25079,val
25080,train
25081,train
25082,train
25083,train
25084,train
25085,train
25087,train
25088,train
25089,train
25090,train
25093,train
25094,train
25097,train
25098,train
25099,train
25100,train
25101,train
25102,train
25103,train
25104,val
25105,train
25106,train
25107,train
25108,train
25109,val
25110,train
25111,train
25112,train
25113,val
25114,test
25115,train
25116,train
25117,train
25118,test
25119,test
25120,test
25121,val
25122,test
25124,val
25125,train
25126,train
25127,val
25128,val
25129,train
25130,test
25135,train
25136,train
25137,train
25139,train
25140,train
25141,train
25142,train
25143,val
25144,train
25145,val
25146,train
25148,train
25149,train
25150,train
25151,train
25152,train
25153,train
25155,train
25156,train
25157,train
25158,train
25159,train
25160,train
25161,train
25162,train
25163,train
25164,train
25165,train
25166,train
25167,train
25168,train
25170,train
25171,train
25172,test
25173,train
25174,train
25175,train
25176,train
25177,test
25178,test
25179,train
25180,train
25181,test
25182,train
25183,test
25184,train
25185,test
25186,train
25187,test
25188,test
25189,train
25190,train
25191,train
25192,train
25193,test
25194,train
25195,test
25196,test
25197,train
25198,test
25199,test
25200,train
25201,test
25202,test
25203,test
25204,train
25205,train
25206,train
25207,test
25208,train
25209,train
25210,train
25211,train
25212,val
25213,train
25214,train
25215,train
25216,test
25217,test
25218,train
25219,train
25220,train
25221,train
25222,train
25223,train
25224,val
25225,train
25226,train
25227,train
25228,train
25229,train
25230,train
25231,train
25232,test
25233,train
25234,test
25235,test
25236,val
25237,val
25238,train
25239,train
25240,train
25241,train
25242,train
25243,val
25244,train
25245,train
25246,train
25247,train
25248,train
25249,train
25250,test
25251,train
25252,train
25253,train
25254,train
25256,train
25257,val
25258,train
25259,test
25260,val
25261,train
25262,train
25263,train
25264,train
25265,train
25266,train
25267,train
25268,train
25269,train
25270,train
25271,train
25272,train
25273,train
25274,train
25275,train
25276,train
25277,train
25278,train
25280,train
25281,test
25282,val
25283,train
25284,test
25285,train
25286,test
25287,val
25288,train
25289,train
25290,train
25291,train
25292,train
25293,train
25294,train
25295,train
25296,train
25297,train
25298,train
25299,val
25300,train
25301,train
25302,train
25303,val
25304,train
25305,train
25306,train
25307,train
25308,train
25309,train
25310,train
25311,test
25312,test
25313,val
25314,train
25315,train
25316,test
25317,val
25318,test
25319,train
25320,train
25321,test
25322,train
25323,test
25324,train
25325,train
25326,train
25327,train
25328,train
25329,val
25330,test
25331,test
25332,train
25333,test
25334,train
25335,train
25336,train
25337,test
25338,train
25340,train
25342,train
25344,train
25345,train
25346,train
25347,train
25348,train
25349,train
25350,test
25351,train
25353,train
25354,train
25355,train
25356,train
25357,train
25358,train
25359,train
25360,train
25361,val
25362,test
25364,train
25365,train
25366,train
25367,train
25368,train
25369,train
25370,train
25371,test
25372,val
25373,test
25376,val
25378,train
25379,train
25380,train
25381,val
25382,test
25383,test
25384,train
25385,train
25386,train
25388,train
25389,train
25391,train
25392,test
25393,train
25394,train
25395,train
25396,train
25398,test
25399,train
25400,train
25401,train
25402,train
25403,train
25404,test
25405,train
25406,train
25410,train
25411,val
25412,train
25413,train
25414,test
25415,train
25416,test
25417,test
25418,train
25419,val
25420,train
25421,train
25422,train
25423,val
25424,train
25425,train
25426,train
25427,train
25429,train
25430,train
25431,train
25432,train
25433,train
25434,train
25435,train
25436,train
25437,train
25438,train
25439,train
25440,train
25441,train
25442,val
25443,train
25444,train
25445,train
25446,train
25447,train
25448,train
25449,val
25450,test
25451,train
25452,train
25453,test
25454,train
25456,test
25457,train
25458,train
25459,train
25460,train
25461,val
25462,test
25464,test
25465,train
25466,train
25468,test
25469,train
25470,val
25471,val
25472,train
25473,train
25474,train
25475,test
25476,train
25477,train
25478,val
25479,train
25480,train
25481,train
25482,train
25483,train
25484,test
25485,train
25486,val
25487,val
25488,train
25489,train
25490,train
25491,train
25492,train
25493,train
25494,train
25495,train
25496,test
25497,test
25498,train
25503,train
25504,train
25505,train
25516,train
25520,train
25521,test
25522,train
25523,train
25524,train
25525,train
25526,val
25527,train
25528,test
25529,train
25530,train
25531,val
25532,train
25533,train
25534,train
25536,val
25537,test
25538,train
25539,val
25540,train
25541,train
25542,train
25543,train
25544,train
25546,train
25549,train
25555,train
25556,val
25564,train
25565,train
25566,train
25569,train
25570,train
25571,train
25572,train
25573,train
25574,train
25575,train
25576,train
25577,train
25578,train
25582,train
25584,train
25585,test
25587,train
25588,train
25589,train
25590,val
25591,train
25592,train
25593,train
25594,val
25595,train
25596,train
25597,train
25598,train
25599,train
25600,train
25601,test
25602,train
25603,train
25604,train
25605,train
25606,train
25607,train
25608,train
25609,train
25610,train
25611,train
25612,test
25613,test
25614,test
25615,train
25616,train
25617,train
25618,train
25619,train
25620,train
25622,train
25623,train
25625,train
25626,train
25627,train
25628,train
25629,train
25630,train
25631,train
25632,train
25633,train
25634,train
25635,train
25636,train
25637,train
25638,train
25639,train
25640,val
25641,val
25642,train
25643,train
25644,train
25645,train
25646,train
25647,val
25648,val
25649,test
25650,train
25651,train
25652,val
25653,val
25654,train
25655,train
25656,test
25657,val
25658,train
25659,train
25660,train
25661,train
25662,train
25663,train
25664,train
25665,val
25666,train
25667,train
25668,train
25669,test
25670,train
25671,test
25672,train
25673,train
25674,val
25675,train
25676,train
25677,train
25678,train
25679,train
25680,train
25681,train
25682,train
25683,train
25684,train
25685,train
25691,train
25692,train
25693,val
25697,train
25698,train
25699,train
25700,train
25702,train
25703,train
25704,train
25705,train
25706,train
25707,train
25708,test
25709,train
25710,train
25711,train
25712,train
25713,train
25714,train
25715,train
25716,test
25717,train
25719,val
25720,val
25721,train
25722,train
25724,train
25726,val
25727,val
25729,val
25730,test
25732,val
25733,train
25734,train
25736,test
25738,train
25740,test
25741,val
25744,train
25745,train
25746,val
25747,val
25748,train
25749,train
25750,train
25751,train
25752,train
25753,train
25754,train
25755,train
25756,train
25757,train
25758,train
25759,train
25760,train
25761,train
25762,train
25763,train
25764,train
25765,test
25766,train
25767,train
25768,test
25769,test
25770,train
25771,test
25772,train
25773,train
25774,train
25775,train
25776,train
25777,val
25778,train
25779,train
25780,train
25781,train
25782,val
25783,val
25784,train
25785,train
25786,train
25787,train
25788,test
25789,val
25790,train
25791,train
25792,test
25793,val
25794,train
25795,train
25796,train
25798,train
25799,train
25806,train
25818,train
25819,test
25820,train
25821,train
25822,val
25823,test
25824,test
25825,val
25826,test
25827,train
25828,train
25829,val
25830,train
25831,val
25832,train
25833,train
25834,val
25835,train
25836,val
25837,train
25839,train
25840,train
25841,train
25842,train
25843,val
25844,val
25845,val
25846,train
25847,train
25848,train
25849,train
25850,train
25851,val
25852,val
25853,train
25854,test
25855,train
25856,val
25857,train
25858,train
25859,train
25860,val
25861,val
25863,train
25864,test
25865,train
25866,train
25867,train
25868,test
25869,train
25870,train
25871,train
25872,train
25873,train
25874,train
25875,val
25876,train
25877,train
25878,val
25879,val
25880,train
25881,test
25882,train
25883,train
25884,train
25885,train
25886,train
25887,test
25888,train
25889,train
25890,train
25891,train
25892,train
25893,test
25894,train
25895,train
25896,test
25897,train
25898,train
25899,val
25900,train
25901,train
25902,val
25903,val
25904,train
25905,train
25906,train
25907,val
25908,val
25909,train
25912,train
25913,test
25914,train
25915,train
25917,val
25918,train
25919,train
25920,train
25921,val
25922,test
25923,train
25924,train
25925,train
25926,train
25927,train
25928,train
25929,train
25930,train
25931,train
25932,train
25933,train
25934,test
25935,test
25936,train
25937,train
25938,train
25939,test
25940,test
25941,train
25942,train
25943,train
25944,train
25945,train
25946,train
25947,train
25948,train
25949,val
25950,val
25951,train
25952,train
25953,val
25954,train
25955,test
25956,test
25957,train
25958,val
25959,train
25960,train
25961,val
25962,test
25963,val
25964,train
25966,train
25967,train
25968,train
25969,val
25970,train
25971,train
25972,train
25975,train
25977,val
25978,train
25979,train
25980,train
25981,train
25982,train
25983,train
25984,val
25985,train
25987,train
25990,test
25991,val
25992,train
25994,val
25995,train
25996,train
25997,train
25998,val
25999,train
26000,train
26001,train
26002,train
26003,train
26004,train
26007,val
26009,train
26010,train
26012,train
26014,train
26015,train
26016,train
26022,train
26023,val
26025,train
26026,train
26027,train
26028,train
26029,train
26030,train
26040,train
26041,val
26042,val
26043,train
26044,val
26045,val
26046,train
26047,train
26048,train
26049,train
26050,train
26053,train
26054,test
26055,train
26056,train
26057,train
26058,train
26059,train
26062,train
26063,train
26064,train
26065,train
26066,train
26067,test
26068,val
26072,train
26073,val
26075,train
26076,train
26077,train
26083,train
26084,train
26086,train
26087,train
26088,test
26090,train
26091,train
26092,train
26093,train
26096,train
26101,train
26103,train
26105,test
26106,test
26107,train
26112,test
26113,train
26114,val
26115,val
26116,train
26117,test
26121,train
26122,train
26123,train
26124,train
26125,train
26126,train
26128,train
26132,train
26133,train
26134,train
26135,train
26136,train
26138,train
26139,train
26140,train
26141,test
26142,train
26143,train
26144,train
26145,test
26146,train
26148,train
26149,train
26150,train
26151,train
26152,train
26153,train
26154,train
26155,train
26156,train
26157,train
26158,train
26159,test
26160,train
26162,train
26163,train
26164,train
26166,train
26169,train
26171,train
26172,train
26173,train
26174,train
26175,train
26176,train
26177,train
26178,train
26179,train
26180,train
26181,train
26182,train
26183,val
26184,train
26185,train
26186,train
26187,test
26189,train
26190,train
26194,train
26196,train
26197,train
26198,train
26199,val
26202,train
26203,test
26205,test
26206,train
26207,train
26208,train
26209,test
26210,test
26211,train
26212,train
26213,train
26214,train
26220,train
26224,test
26225,test
26227,train
26228,val
26229,val
26231,train
26233,train
26234,train
26236,train
26237,val
26238,val
26239,train
26240,train
26243,train
26246,train
26248,train
26251,train
26252,train
26254,train
26255,test
26256,train
26258,train
26259,test
26260,train
26261,val
26262,test
26263,val
26264,train
26265,train
26266,train
26267,train
26268,train
26269,val
26271,train
26272,train
26273,test
26274,test
26275,test
26276,train
26277,train
26278,test
26279,train
26280,train
26281,train
26282,train
26283,train
26284,train
26285,train
26286,train
26287,train
26288,val
26292,train
26293,train
26294,train
26295,train
26297,train
26300,train
26303,train
26305,train
26306,train
26308,train
26309,train
26310,train
26311,test
26312,train
26314,val
26315,train
26316,test
26317,train
26319,val
26320,train
26321,train
26322,val
26323,train
26324,train
26325,train
26326,train
26327,test
26328,train
26329,val
26330,train
26331,train
26332,train
26333,test
26334,train
26335,val
26336,train
26337,test
26338,train
26339,train
26340,train
26341,train
26342,train
26343,train
