id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,duplicate_hash,source_identical_highres,resize_collision,conflicting_task_labels,split_group,use_for_supervised
25321,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Edifice Men Chronograph Watch EF-550D-1AVDF(ED390),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25321.jpg,,False,False,False,G09685,True
25322,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Casio Edifice Men Chronograph Watch EF-550D-7AVDF(ED391),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25322.jpg,,False,False,False,G09686,True
25323,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Edifice Men Analog Watch EF-130D-1A2VDF(ED417),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25323.jpg,,False,False,False,G09687,True
25324,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Edifice Men Silver Analogue Watches (ED418) EF-130D-1A4VDF,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25324.jpg,,False,False,False,G09688,True
25325,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Edifice Men Multi-Dial Watch EF-334D-1AVDF(ED420),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25325.jpg,,False,False,False,G09689,True
25326,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO Edifice Men Black Dial Watch ED423,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25326.jpg,,False,False,False,G09690,True
25327,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,CASIO Edifice Men White Dial Watch ED424,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25327.jpg,,False,False,False,G09691,True
25328,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO Edifice Men Black Dial Chronograph Watch EX030,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25328.jpg,,False,False,False,G09692,True
25329,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO Edifice Men Brown Dial Chronograph Watch EX028,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25329.jpg,,False,False,False,G09693,True
25330,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual,CASIO Edifice Men Brown Dial Chronograph Watch EX030,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25330.jpg,,False,False,False,G09694,True
25331,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,CASIO G-Shock Men White Analogue-Digital Watch GA-200-1ADR G361,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25331.jpg,,False,False,False,G09695,True
25332,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO G-Shock Men Black Analogue & Digital Watch GA-201-1ADR G362,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25332.jpg,,False,False,False,G09696,True
25333,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO Sheen Women Analogue Watche SH110,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25333.jpg,,False,False,False,G09697,True
25334,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Casio Sheen Women Silver Analogue Watches (SH111) SHN-4015D-7ADR,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25334.jpg,,False,False,False,G09698,True
25335,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Sheen Women Silver Analogue Watches (SH167) SHN-3017D-1ADR,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25335.jpg,,False,False,False,G09699,True
25336,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,CASIO SHEEN Women Pink Dial Watch SH169 SHN-3017D-4A2DR,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25336.jpg,,False,False,False,G09700,True
25337,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,CASIO Sheen Women Silver-Toned Dial Analogue Watch (SH170) SHN-3017D-7ADR,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25337.jpg,,False,False,False,G09701,True
25338,Women,Accessories,Watches,Watches,Red,Winter,2016,Casual,CASIO Sheen Women Red Dial Chronograph Watch SX029 SHE-5017L-4ADF,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25338.jpg,,False,False,False,G09702,True
25340,Men,Apparel,Innerwear,Trunk,Beige,Summer,2016,Casual,Levis Men Beige Boxer Trunks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25340.jpg,,False,False,False,G09703,True
25342,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Levi's Men White Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25342.jpg,,False,False,False,G09704,True
25344,Men,Apparel,Innerwear,Briefs,Burgundy,Summer,2016,Casual,Levis Men Pack of 2 Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25344.jpg,,False,False,False,G09705,True
25345,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Levis Men Pack of Two Blue and Red Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25345.jpg,,False,False,False,G09706,True
25346,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Levis Men Black  Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25346.jpg,,False,False,False,G09707,True
25347,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Levi's Men White Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25347.jpg,,False,False,False,G09704,True
25348,Men,Apparel,Innerwear,Briefs,Green,Summer,2016,Casual,Levis Men Green Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25348.jpg,,False,False,False,G09708,True
25349,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Levis Men Red Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25349.jpg,,False,False,False,G09709,True
25350,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Levis Men Navy Blue Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25350.jpg,,False,False,False,G09710,True
25351,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Levis Men Blue Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25351.jpg,,False,False,False,G09711,True
25353,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Levis Men Pack of 2 Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25353.jpg,,False,False,False,G09705,True
25354,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Levis Men Pack of 2 Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25354.jpg,,False,False,False,G09705,True
25355,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Levis Men Black and Blue Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25355.jpg,,False,False,False,G09712,True
25356,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Levis Men Black & Green Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25356.jpg,,False,False,False,G09713,True
25357,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Levis Men Black & Grey Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25357.jpg,,False,False,False,G09714,True
25358,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Levis Men Black & Red Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25358.jpg,,False,False,False,G09715,True
25359,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Levis Men Black & White Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25359.jpg,,False,False,False,G09716,True
25360,Men,Apparel,Innerwear,Trunk,Black,Summer,2016,Casual,Levis Men Black & Blue Trunks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25360.jpg,,False,False,False,G09717,True
25361,Men,Apparel,Innerwear,Trunk,Black,Summer,2016,Casual,Levis Men Black & Green Trunks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25361.jpg,,False,False,False,G09718,True
25362,Men,Apparel,Innerwear,Trunk,Black,Summer,2016,Casual,Levis Men Black & Grey Trunks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25362.jpg,,False,False,False,G09719,True
25364,Men,Apparel,Innerwear,Trunk,Black,Summer,2016,Casual,Levis Men Black & White Trunks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25364.jpg,,False,False,False,G09720,True
25365,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016,Casual,Levis Men Black Innerwear T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25365.jpg,,False,False,False,G09721,True
25366,Men,Apparel,Innerwear,Innerwear Vests,Green,Summer,2016,Casual,Levis Men Green Innerwear T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25366.jpg,,False,False,False,G09722,True
25367,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Summer,2016,Casual,Levis Men Maroon Innerwear T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25367.jpg,,False,False,False,G09723,True
25368,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016,Casual,Levis Men Navy Blue Innerwear T-Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25368.jpg,,False,False,False,G09724,True
25369,Men,Apparel,Innerwear,Innerwear Vests,Green,Summer,2016,Casual,Levis Men Green Innerwear Vest,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25369.jpg,,False,False,False,G09725,True
25370,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016,Casual,Levis Men Black Innerwear Vest,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25370.jpg,,False,False,False,G09726,True
25371,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Summer,2016,Casual,Levis Men Maroon Innerwear Vest,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25371.jpg,,False,False,False,G09727,True
25372,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016,Casual,Levis Men Navy Blue Innerwear Vest,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25372.jpg,,False,False,False,G09728,True
25373,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear Vest,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25373.jpg,,False,False,False,G09729,True
25376,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Levis Men Grey Innerwear T-Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25376.jpg,,False,False,False,G09730,True
25378,Men,Apparel,Innerwear,Innerwear Vests,Beige,Summer,2016,Casual,Levis Men Beige Innerwear T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25378.jpg,,False,False,False,G09731,True
25379,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016,Casual,Levis Men Black & White Innerwear Vest,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25379.jpg,,False,False,False,G09732,True
25380,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Levis Men Black & Grey Innerwear Vest,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25380.jpg,,False,False,False,G09733,True
25381,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016,Casual,Levis Men Navy Blue Innerwear Vest,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25381.jpg,,False,False,False,G09728,True
25382,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear Vest,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25382.jpg,,False,False,False,G09729,True
25383,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear Vest,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25383.jpg,,False,False,False,G09729,True
25384,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Levis Men Blue Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25384.jpg,,False,False,False,G09711,True
25385,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Levis Men Navy Blue Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25385.jpg,,False,False,False,G09734,True
25386,Men,Apparel,Innerwear,Briefs,Beige,Summer,2016,Casual,Levis Men Beige Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25386.jpg,,False,False,False,G09735,True
25388,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Levis Men Pack of 3 Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25388.jpg,,False,False,False,G09736,True
25389,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Levis Men Pack of 3 Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25389.jpg,,False,False,False,G09736,True
25391,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Summer,2016,Casual,Levis Men Maroon Innerwear T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25391.jpg,,False,False,False,G09723,True
25392,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016,Casual,Levis Men Navy Blue Innerwear T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25392.jpg,,False,False,False,G09737,True
25393,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25393.jpg,,False,False,False,G09738,True
25394,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25394.jpg,,False,False,False,G09738,True
25395,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25395.jpg,,False,False,False,G09738,True
25396,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear Vest 403,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25396.jpg,,False,False,False,G09739,True
